doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	csubj	csubj:pass	det	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:gov	obj	obl	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
515832	rnc	0.0118596252	0.0048244147	0.0089040514	0.0417618811	0.1423964522	0.0159320828	0.0007763975	0.0048608111	0.0963818158	0.0429410783	0.0022311213	0.0083225606	0.0587820062	0.0142756943	0.0086936846	0	0.0248696536	0.004368754	0.0099097873	0	0	0.0102880202	0.0102969223	0.0076539006	0.1773896191	0.1045430517	0.0107554069	0.018637152	0.0029399586	0.0317788476	0.0932883146	0	0.0162587607	0.0140781739	0.0108695652	0.0005434783	0.9201201915	3.6195652174	4.0326086957	4.5090630686	2.5656671708	0.0798798085	6	3.7705986897	1.1625452136
526134	rnc	0.0252915881	0.0056779619	0.0090381362	0.0345398637	0.1485863767	0.0100603659	0	0	0.145716141	0.0362065901	0.0049671593	0.0015394089	0.0543998983	0	0.0041050903	0	0.0228014393	0.0158408593	0.0039261505	0	0.0044355501	0.0045629658	0.0131447528	0.0129089302	0.151914189	0.0726079234	0.015058409	0.0046408046	0.0047936929	0.0400590859	0.1290093688	0.000862069	0.0148106396	0.0084945897	0	0	0.9315108357	3.5862068966	3.9655172414	4.2300492611	2.5402057136	0.0684891643	5.9137931035	3.6948237386	1.1587532748
507711	rnc	0.0130028682	0.0035973691	0.0118550888	0.0962763531	0.0946255854	0.0099004232	0.0041721643	0.000955714	0.1270753994	0.0534868882	0.0033658667	0	0.0577295161	0.0136535226	0.0025474138	0	0.0229363992	0.0200323639	0.0051157364	0.000329248	0.0111961108	0.0118373012	0.0066814362	0.0276287747	0.0934891721	0.0922097949	0.001819407	0.0152467571	0.0090097689	0.0359153605	0.1122942414	0	0.0318233414	0.0101906134	0.0283018868	0.0027190311	0.9141731162	4.1603773585	4.2075471698	4.5572928906	2.6005570692	0.0858268838	6.0849056604	3.7191666344	1.3493802747
476835	rnc	0.0043902567	0.0021950363	0.0136229313	0.1337582744	0.0473549497	0.0090388537	0.0045019399	0.0003720238	0.1075618737	0.0561265971	0.009648569	0	0.0453872202	0.0023615172	0.0063970265	0	0.0254721242	0.0173922721	0.0056745338	0	0	0.0154256912	0.0270389424	0.0324972856	0.0553249884	0.1305571804	0.0159722222	0.0026041667	0.0092072761	0.0327578945	0.1343051809	0.0016025641	0.0426443097	0.0088062979	0.0104166667	0.0006127451	0.8743507496	3.3541666667	2.6770833333	3.9703125	1.946928863	0.1256492504	3.8958333333	2.8113331347	1.0282157221
526125	rnc	0.0121667749	0.0028074866	0.0073135946	0.0588092318	0.122542358	0.0039696271	0	0	0.1204820596	0.0647108852	0	0.0018648764	0.1095947552	0	0.0253819574	0	0.0110412463	0.0127202991	0.0128099226	0	0.0016339869	0	0.0064270153	0.0130612851	0.0838660139	0.0650747586	0.011210848	0.0263222673	0.0017701525	0.0525321416	0.1495515274	0	0.0134914914	0.008843437	0.0588235294	0.0037018795	0.9135637549	3.3088235294	3.4852941177	3.7553921569	2.2857056208	0.0864362451	4.9852941177	3.3439661777	1.1035995577
504807	rnc	0.014875491	0.0029719366	0.0033052351	0.0332005708	0.151435212	0.0119915252	0	0.0018784082	0.118171946	0.0270766521	0.0027450538	0.0015500992	0.0662142496	0.000497449	0.0026041667	0	0.0153284902	0.0032845073	0.0058605626	0	0	0.0157627911	0	0.0116413023	0.1573644465	0.0565844163	0.017839564	0.1404574871	0.0013507619	0.0153593359	0.0895817438	0.0008088518	0.0264383449	0.0038193989	0.0089285714	0.0011160714	0.9152412372	3.7142857143	4.2946428571	4.3938973229	2.5167128821	0.0847587628	5.8482142857	3.6926013845	1.3072738535
518158	rnc	0.0076933875	0.0054442923	0.0015049504	0.0090460931	0.1829264501	0.0038705742	0	0.0007032349	0.1100138624	0.0544077656	0.0024491783	0.0028630335	0.0934663353	0.0003164557	0.0042509321	0.0001422273	0.0109885654	0.0041407145	0.0076065475	0	0.0004688233	0.0126582278	0.0044842127	0.0064133256	0.2186531377	0.0417103343	0.023174281	0.0519379201	0.0012776386	0.0222408309	0.0863784707	0.0010548523	0.0256710099	0.002042335	0.0506329114	0.0015468722	0.9288119091	3.6582278481	4.4556962025	4.9116787221	2.8255716941	0.0711880909	6.6835443038	4.1995737636	1.2340986941
519454	rnc	0.0135910754	0.0079550545	0.0083775929	0.0431650945	0.1365234727	0.0110282649	0.001120328	0.0094492117	0.1448363207	0.0339232996	0.0047048337	0	0.0815367772	0.0077260459	0.0005980861	0	0.0171401371	0.0085273033	0.0050907359	0.0017870897	0	0.0066613809	0.0084349968	0.0142819607	0.1280547695	0.0971877199	0.0192293233	0.0134931172	0.0054622576	0.0308409738	0.1142566477	0	0.0146361656	0.0103799634	0	0	0.9250332529	3.6578947368	3.9736842105	4.1613721805	2.4078105669	0.0749667471	5.4868421053	3.4889239046	1.0953367787
512093	rnc	0.0126915457	0.0093275852	0.006218396	0.0569214161	0.1584975333	0.0067606331	0.0014430885	0.0041488874	0.1230174577	0.0431862006	0.003477809	0.0042066461	0.0563235123	0.0016908004	0.0043800495	0	0.0262397143	0.0150368682	0.010482005	0.0005726249	0.0032695866	0.0012544246	0.0067196331	0.0116948785	0.1480013081	0.0729939205	0.0164798747	0.0124765776	0.0062200494	0.0333941871	0.1157540666	0	0.015879931	0.011238789	0.0580357143	0.0034620367	0.9290934973	3.71875	4.4241071429	4.5558425454	2.7094908746	0.0709065027	6.4196428571	3.9531751503	1.2144681161
516244	rnc	0.0143084858	0.0031523415	0.0018309309	0.0309071334	0.1326932524	0.0239298427	0.0008840024	0.0079379084	0.0839557788	0.0205671788	0.0021889184	0.0015787827	0.0554813956	0.0049762557	0.00129211	0	0.0100966715	0.0158996152	0.0086781992	0.0009387616	0.0003283234	0.0346513496	0.0071646412	0.0096684128	0.1796752879	0.0466510131	0.0044729269	0.2093024191	0.0011235955	0.0122257543	0.0537166617	0.000295683	0.0129571625	0.006469204	0.0224719101	0.0014239898	0.8786223376	3.1685393258	3.7752808989	4.3100086945	2.5117707053	0.1213776624	5.8202247191	3.6380332161	0.9701799657
500259	rnc	0.0061935469	0.002955594	0.0094134065	0.0296459092	0.1984510905	0.0068053942	0.0036764706	0.0055179826	0.1232642729	0.032024521	0.0039390756	0	0.0345577289	0.0065539852	0.002780524	0	0.0219482411	0.0021167558	0.0077030812	0	0	0.0141312935	0.0053818586	0.0121524567	0.1621380565	0.089041817	0.0036764706	0.031328506	0.0080707283	0.033460585	0.1091743181	0	0.0271447219	0.0067516075	0	0	0.9365721365	3.8823529412	4.1470588235	4.4151960784	2.4617897069	0.0634278635	5.5294117647	3.6006650709	1.2081673916
504330	rnc	0.0109368062	0.0080212295	0.0118041388	0.0483161342	0.1196727314	0.0081958658	0.0005602241	0.0005772006	0.0841125692	0.0495625662	0.008119222	0.0006802721	0.1313602517	0.0034740563	0.0091171795	0	0.0204023109	0.0156249461	0.0063310261	0.0002721088	0	0.0143467656	0.0084170969	0.0245378555	0.1532761112	0.0896320285	0.006226859	0.0091744717	0.0057619048	0.0387718071	0.0764377037	0	0.0253942065	0.0108823499	0.0380952381	0.0014633152	0.9159016489	3.6666666667	4	4.339399093	2.6589582121	0.0840983511	6.2952380952	3.8546645659	1.1415869484
515920	rnc	0.0115642076	0.0035225482	0.0018083929	0.0148059668	0.15466946	0.0297913725	0.0001867065	0.0087179515	0.1048551092	0.0435540637	0.0001783297	0.0019926765	0.0742789107	0.0025734275	0.0015007915	0.0001733703	0.0207733757	0.0034142894	0.0083938472	0.0082181384	0	0.0073172563	0.0085221734	0.002430085	0.2588141036	0.0437920564	0.0174102094	0.0480156142	0.0009333978	0.017425133	0.0766460924	0	0.0191007154	0.0046202273	0.0194174757	0.001651995	0.945271668	3.6116504854	4.9611650485	4.9087720128	2.9642374074	0.054728332	7.4223300971	4.2859982002	1.2110129511
509808	rnc	0.0035318757	0.0013242157	0.0056119421	0.0441717285	0.1834564771	0.011397255	0	0	0.1202935981	0.0441481985	0.000617284	0.0011619463	0.0718500835	0.0028659612	0.0045096022	0	0.0187499051	0.0147359789	0.008329551	0	0.0035547196	0.0034086284	0.0032617759	0.0103618513	0.172046649	0.0787618242	0.0023074662	0.0254004934	0.0030972114	0.009473675	0.1088098773	0	0.0366667701	0.0060934554	0	0	0.912148929	3.7222222222	3.5462962963	4.1444995591	2.2717404025	0.087851071	4.9074074074	3.3037794807	1.2227471574
480676	rnc	0.0110979754	0.0094619963	0.0102473561	0.1316574889	0.0977334621	0.0047916667	0	0.0039287102	0.1180486652	0.0434138746	0.0015625	0	0.0810800808	0.0083333333	0.0054227941	0.0027536232	0.030562942	0.0262398809	0.0034090909	0	0	0.0007142857	0.0116186688	0.0205377459	0.073310352	0.0587310565	0	0.0075835623	0.0135645604	0.0291026634	0.1157472052	0	0.0637710086	0.0155734504	0.075	0.0035631036	0.9148184121	3.975	3.825	4.6388690476	2.4343954405	0.0851815879	5.575	3.5476099904	1.2930164864
476510	rnc	0.0163641215	0.0085754564	0.010988424	0.0494707289	0.0945514914	0.001789859	0.0005497526	0.0041330057	0.1069637426	0.0353607009	0.0107227182	0.0016478111	0.0733048602	0.0047516186	0.014698885	0	0.0225176926	0.0090250182	0.0107047737	0	0.0003594536	0.000398039	0.0075143738	0.0270762893	0.1813124203	0.0895064344	0.0030482741	0.0093966306	0.0011036858	0.0539889281	0.097773532	0	0.0296763918	0.0227248865	0.0841121495	0.0053338806	0.9436514876	3.8130841122	4.6355140187	4.7398308856	2.8766678193	0.0563485124	7.0093457944	4.2305842034	1.2557411697
508207	rnc	0.0072712664	0.0059212956	0.0140629708	0.0734643945	0.0877159614	0.0061545132	0.0056434378	0.0026837906	0.1179327163	0.046221884	0.0057759068	0.0007088989	0.0598096324	0.0072288	0.0179129252	0	0.0270760056	0.0207039488	0.0090595099	0	0	0.0023074384	0.0100691653	0.0211924996	0.0905734464	0.104486641	0.0026036624	0.0149004908	0.0078003154	0.0454973343	0.1298654878	0.0004807692	0.0351623439	0.0197125472	0.0538461538	0.0062390241	0.9197864361	3.8692307692	3.8076923077	4.4897130647	2.38695995	0.0802135639	5.4384615385	3.4680818824	1.2232206003
480370	rnc	0.0215506351	0.0082101326	0.0086372847	0.0531574809	0.1604638012	0.003798471	0.0015197568	0.0010638298	0.1234795683	0.0357526999	0.0046887313	0	0.0465486469	0.0010131712	0.0008865248	0	0.0191788058	0.009362052	0.0026142484	0	0.0022396417	0.0010131712	0.0042097264	0.0226640775	0.1153559572	0.0889212328	0.0117476495	0.0151841933	0.0031239446	0.0428840447	0.1269530432	0	0.0454005633	0.0183769138	0.0425531915	0.0026692456	0.9333785533	3.7234042553	4.3617021277	4.2625295508	2.5460955425	0.0666214467	5.8510638298	3.7195710664	1.2928175194
456326	rnc	0.015081494	0.0042330956	0.0082665048	0.0512269509	0.1362498981	0.0056341319	0.0047134238	0.0007326007	0.1266229937	0.032868965	0.0086121176	0	0.0370524095	0.0010683761	0.0044698641	0	0.0221760665	0.0155632724	0.0068941221	0.0013495277	0	0.0048417395	0.0102828296	0.0230181857	0.2172336515	0.061728793	0.0159119891	0.0107484549	0.0081820354	0.0310719483	0.1023471142	0	0.0259400986	0.0058773457	0	0	0.9444015913	3.8205128205	4.4871794872	4.5495726496	2.7326405447	0.0555984087	6.5897435897	3.9822105892	1.1050980356
518186	rnc	0.0231266235	0.0038085584	0.0059402197	0.0148303788	0.1682665891	0.0088431246	0	0.0006960504	0.1032782692	0.029563033	0.0023334594	0.0016015625	0.0681304286	0.0040678674	0.0059447052	0	0.0076738589	0	0.0048263558	0.0004340278	0.0024315369	0	0.0130291863	0.0128442927	0.2336013301	0.0443403948	0.0039091456	0.0898098382	0.0010695685	0.0416188863	0.0776656768	0.0003255208	0.0215751705	0.0044143403	0.046875	0.0008284062	0.9408529711	4.21875	5.78125	5.3232354885	3.3073761633	0.0591470289	8.453125	4.8622330885	1.579205512
485520	rnc	0.0078154977	0.0044683843	0.0028778521	0.0227287715	0.1375589137	0.0203056403	0.0014475039	0.0091493766	0.0881411165	0.0524391879	0.0019278607	0	0.0937283278	0.0046208085	0.0025047178	0	0.0481482148	0.011099804	0.0058159495	0	0	0.0229670128	0.0088362509	0.0044325785	0.1953862706	0.079866902	0.0202439437	0.0278304592	0.0033098397	0.0267621054	0.0722862192	0	0.0208575552	0.0024429352	0	0	0.9276368597	3.7313432836	3.9850746269	4.4770788913	2.5092136611	0.0723631403	5.7313432836	3.6710074052	1.1912395276
485461	rnc	0.0068054808	0.0088666985	0.0152997207	0.1036261556	0.0763690485	0.0285354574	0.001953602	0.000530504	0.1011549537	0.0439791083	0.0045691219	0.0007692308	0.0708826395	0.0030769231	0.0072721687	0	0.0290310632	0.0355191069	0.0015018315	0	0	0.0122862357	0.0052355508	0.0196942745	0.0860285516	0.0766206915	0.0145175104	0.0135166399	0.0054924061	0.0349304462	0.1223832094	0	0.0502560391	0.0192956298	0	0	0.9136109722	3.5384615385	3.4307692308	4.3061538462	2.2545763381	0.0863890278	5.0153846154	3.2722367112	1.1638386878
509658	rnc	0.0098434376	0.0029005685	0.0170569553	0.0588792559	0.1126516754	0.0087538733	0	0	0.1243139705	0.0339089872	0.0023252891	0.0009459405	0.0654239976	0.0038221188	0.0061635454	0	0.0184361936	0.0137318668	0.0060939463	0	0.012002888	0.0157292341	0.0136407256	0.0121162611	0.1144105811	0.1009064396	0.0051353858	0.0358561867	0.0146596141	0.0360759507	0.0974202812	0	0.0456932658	0.0111015643	0.0549450549	0.0038109327	0.9120979948	3.6263736264	3.5604395604	4.0909994767	2.2628663781	0.0879020052	4.989010989	3.3085564685	1.155269893
476606	rnc	0.0205149908	0.0084021922	0.0039363153	0.0752641298	0.0953686664	0.0181136961	0.0009930487	0.0007256894	0.1198757762	0.0384530547	0.0014533401	0	0.056969583	0.0009930487	0.0035785734	0	0.026447229	0.0161040794	0.0064536589	0	0.0187965752	0	0.0031156902	0.0137193931	0.1902632468	0.0886855346	0.0092025521	0.0088664635	0.0008203445	0.0377587681	0.0968575813	0	0.0297649815	0.0085017969	0.0188679245	0.0011435106	0.9323007217	3.8113207547	4.0943396226	4.3807277628	2.5705545989	0.0676992783	6.1698113208	3.7027405528	1.1478176227
515915	rnc	0.0092755399	0.0027969409	0.0031585444	0.0641155326	0.1343180436	0.0142750583	0.0026288153	0.0015693673	0.1046727377	0.0375217469	0.0048201691	0.0015448785	0.0455510691	0.005089666	0.0053950647	0	0.0282766077	0.0144897681	0.0141789756	0.0001858045	0.0017659238	0.0036312319	0.0135092957	0.0186008089	0.1638954607	0.0876469145	0.0054408385	0.0238433673	0.0029718772	0.0396895911	0.0983182771	0.0009197324	0.0351841137	0.0107182369	0.0072463768	0.0007246377	0.9154824334	3.5869565217	3.8043478261	4.3934782609	2.4899163203	0.0845175666	5.731884058	3.6043788818	1.0886651795
516248	rnc	0.0062958402	0	0	0.0385505548	0.1703693993	0	0.0026041667	0	0.0629395016	0.0156807608	0.0043402778	0.0014880952	0.051298758	0	0.00125	0	0.0085775862	0.0074652778	0	0.0020833333	0	0.0323441877	0	0.0071180556	0.1745514183	0.0505688808	0.0097916667	0.19375	0.005625	0.0061619116	0.0683075976	0	0.0759744296	0.0028633005	0	0	0.8622563604	3	3.1875	4.2548611111	2.1530746568	0.1377436396	4.5	3.177911824	0.881478687
516240	rnc	0.0098277835	0.0072369075	0.005111402	0.0210090694	0.1754307917	0.0336666763	0.0001920861	0.0016369522	0.0906618566	0.0185675796	0.0025546304	0.0025954866	0.0391461414	0.000251699	0.0016047937	0	0.0145624383	0.0066676837	0.0063022225	0.0079075426	0.001711553	0.0524464806	0.003081182	0.0106181828	0.1611210275	0.0557259986	0.0065391662	0.1495492849	0.0001196602	0.0152960547	0.0500876505	0.0018248175	0.0402547097	0.0066904889	0.0291970803	0.0017603038	0.8692203951	2.9927007299	3.598540146	4.0839445024	2.5037063865	0.1307796049	5.700729927	3.659172929	0.8778231392
516218	rnc	0.0104580265	0.0036969043	0.0035630064	0.0222320447	0.1524019232	0.0318395202	0	0.001481781	0.0573228349	0.0229906236	0.0025023954	0	0.0646249348	0.000522466	0.0053108587	0	0.0129114493	0.006622979	0.0015771753	0	0.0040584416	0.0435246992	0.0030261858	0.0140998316	0.1631501638	0.0330944215	0.0043858757	0.2136547709	0	0.0117558482	0.059599181	0	0.0456324348	0.0039592228	0.0303030303	0.0024242424	0.873022366	2.9545454546	3.8333333333	4.1899290524	2.5743155244	0.126977634	5.9696969697	3.7771010371	0.9366198122
526163	rnc	0.0155539129	0.0037295372	0.0119591769	0.0687294385	0.112747662	0.0067183076	0.0039374947	0.0014763552	0.119625459	0.052307256	0.0022775264	0.0002306805	0.0554200997	0.0070990985	0.0147335997	0	0.035803856	0.0066658111	0.007645986	0	0.0002306805	0.0020761246	0.0096690226	0.0250699116	0.1075777443	0.0907567363	0.0095844071	0.0083918997	0.0058849743	0.0435623884	0.1211900612	0.001372549	0.0192679796	0.0287042629	0.0823529412	0.0094747899	0.9188420508	3.5058823529	3.5529411765	4.2414379085	2.3854746291	0.0811579492	5.2941176471	3.477357392	1.071850866
518142	rnc	0.0075215337	0.0023646684	0.0016510385	0.0136629844	0.1561530393	0.0304614954	0.0004537205	0.0053926984	0.09230209	0.0375447602	0.0040846665	0.0022607652	0.0677838865	0.0006385696	0.0022427512	0	0.017851746	0.0020102339	0.0069485332	0.0006966925	0.000522466	0.0498487313	0.0107835413	0.0074518608	0.3106629578	0.050031705	0.0043727773	0.0153130603	0.0004420866	0.0182726657	0.0653245635	0	0.0118074598	0.0031402512	0	0	0.9505672246	3.4827586207	5	4.982635468	2.9701659156	0.0494327754	7.4482758621	4.3727182326	1.2342297981
526157	rnc	0.007026677	0.0085873016	0.0148886648	0.0662606726	0.1562984393	0.003962963	0.004974359	0	0.1063057479	0.0519034312	0.0022222222	0.0007407407	0.1025310977	0.0049819245	0.020946533	0	0.0207097744	0.0231890969	0.0041038961	0	0.0014814815	0	0.0030769231	0.0172024446	0.079980462	0.0832458546	0.0032467532	0.004040404	0.0044263736	0.0361923138	0.1288396475	0	0.0285046914	0.0101291086	0.08	0.0073479853	0.9278983788	4.12	3.76	4.3323333333	2.3489425981	0.0721016212	5.34	3.390472364	1.244076399
450532	rnc	0.014925287	0.0086753891	0.0115880198	0.0474329783	0.1325882665	0.0159533265	0.0015873016	0.0092671419	0.1289002857	0.0334223565	0.0006734007	0.000462963	0.045087346	0.0013071895	0.0026907547	0	0.018838153	0.0263408833	0.0128177459	0	0.0009661836	0.0139234092	0.0034844055	0.0212160948	0.1631715205	0.0784631329	0.0043612453	0.0126828509	0.0076216159	0.0395483336	0.1052965018	0	0.0281301753	0.0085757418	0.0444444444	0.0033584432	0.9334004395	3.6666666667	4.1333333333	4.7002469136	2.5898918382	0.0665995605	6.0222222222	3.7601211493	1.1396787474
515916	rnc	0.0114843479	0.0040076047	0.0066879236	0.0668255679	0.1317606997	0.0042737335	0.0002480159	0.0020587465	0.1158413729	0.0678832721	0.0029797288	0.0010416879	0.0727824562	0.0046216804	0.006762842	0	0.0266114831	0.0242669093	0.0113265016	0	0.0015471229	0	0.0023060485	0.0116465879	0.1746630159	0.0544730925	0.0112609934	0.0088581843	0.0100466049	0.0213102053	0.0990369962	0.0020483193	0.0333935383	0.0079447166	0.0089285714	0.0001488095	0.9399622333	4.0982142857	4.7232142857	4.8338187358	2.8751002704	0.0600377667	6.9285714286	4.1769401864	1.4008241642
liza1680	rnc	0.0089699281	0.0061841247	0.0134324565	0.0947214389	0.0717956486	0.0074787701	0.0016510254	0	0.1179553939	0.054157037	0.0153996081	0	0.0506826034	0.0110154748	0.0065397426	0	0.0219653806	0.0217979362	0.0008855732	0	0	0.0110861264	0.0225826507	0.0266348324	0.0610464514	0.1454489942	0	0.0016921035	0.0092376364	0.048492526	0.1187192963	0	0.0251551266	0.0252721141	0.0364963504	0.0034331574	0.8905937599	3.496350365	3.0437956204	3.9980882864	2.1342588591	0.1094062401	4.4671532847	3.0901722532	1.0137759655
513259	rnc	0.0044345898	0.0144610601	0.0053254438	0.0572457228	0.2033506677	0.0225860826	0.0032051282	0	0.1372232898	0.0352516854	0	0.0048076923	0.027319338	0	0.0026105117	0	0.0178932277	0.0218806457	0.0081050172	0	0	0.0034965035	0.0080263506	0.00774282	0.1179936829	0.1057479257	0.0024038462	0.014203745	0.0040898016	0.0533503689	0.0857513832	0	0.0227802426	0.008713227	0.0769230769	0.0044402752	0.9086362961	3.6538461539	3.6538461539	4.4545787546	2.332889442	0.0913637039	5.2692307692	3.3828592889	1.2394575399
520584	rnc	0.0122823464	0.0095261358	0.0072439103	0.0284899005	0.1918117521	0.0062520069	0.0021247425	0.0061908802	0.1133983349	0.0405421197	0.0048304366	0.0054434052	0.0580068077	0.0035613779	0.002076508	0.0007384208	0.0168295006	0.0053229819	0.0182885096	0.0008647799	0.0111753956	0	0.006411468	0.0137112797	0.2002297628	0.0539557141	0.0071414505	0.0211157129	0.0031496456	0.0227647099	0.0891348876	0.000127486	0.0251266358	0.0121309941	0	0	0.9552686278	4.0849056604	5.3018867925	5.1340521114	3.0797972434	0.0447313722	7.8301886793	4.5224370238	1.4784903114
516205	rnc	0.0219429039	0.001934043	0.0047903441	0.0236718383	0.1523052345	0.010211705	0	0.002712789	0.1306059952	0.0284868973	0.0061401111	0.0004135649	0.0390617998	0.0010752688	0.0014336918	0	0.0096781311	0.0022490497	0.0114900719	0.0010385523	0	0.0080645161	0.0078216736	0.0123293955	0.2279485603	0.0424172685	0.0138503809	0.0765530954	0	0.0491818388	0.0817425866	0	0.025682019	0.0051666735	0.0161290323	0.0024193548	0.9244818499	3.6774193548	4.8387096774	4.6087365591	2.926244368	0.0755181501	7.0322580645	4.2781743177	1.2104245343
520583	rnc	0.0165786845	0.0017332752	0.0031665135	0.0143814547	0.1425277447	0.0186130376	0.0012627315	0.0013290823	0.1190940037	0.0385915845	0.00162132	0.0021191142	0.0617637651	0	0.0008928571	0.0001315789	0.0135740135	0.003555603	0.006140674	0	0.012789349	0	0.0057235786	0.0059394857	0.2736254214	0.0390543929	0.0193729949	0.0313415706	0.0035352644	0.0284266897	0.0805856131	0	0.0387399717	0.01378863	0.05	0.005679097	0.9388214333	3.5375	4.9625	4.736046627	2.9786232086	0.0611785667	7.3875	4.3655710957	1.1252175427
