doc	group	acl	acl:relcl	advcl	advmod	amod	appos	aux	aux:pass	case	cc	ccomp	compound	conj	cop	dep	discourse	fixed	flat	flat:foreign	flat:name	iobj	mark	nmod	nsubj	nsubj:pass	nummod	nummod:entity	nummod:gov	obj	obl	obl:agent	orphan	parataxis	xcomp	Non-projective sentences	Non-projectivity	Average out-degree	Max out-degree	Number of communities	Average community size	Average path length	Density	Diameter	MHD	MDD
516250	rnc	0.0009578544	0.0060567639	0.0145924962	0.0441242219	0.148346068	0.0120988717	0	0.0025188174	0.115803051	0.0441468992	0	0.00066313	0.0545667281	0.0028873166	0.0045510461	0.0036066785	0.0196656152	0	0.0062912434	0.0169888541	0.0003668379	0.0106906833	0.2811398954	0.0390003217	0.0090390055	0.0511547889	0	0	0.0213835097	0.0583913714	0.0099159879	0.0018472906	0.012588554	0.0066160979	0.0517241379	0.0017252496	0.9317445202	3.6551724138	5.1034482759	4.6708041001	3.0598451468	0.0682554798	7.6896551724	4.3997131508	1.1961121069
508373	rnc	0.0013571429	0.0090754107	0.0169135288	0.0814860233	0.1546981048	0.0045553521	0.003565735	0.0008711434	0.1114200732	0.0579998564	0.0007309942	0.0012662338	0.0588316043	0.0087410674	0.0081949258	0.0003846154	0.0069570962	0	0.0106674385	0.0015384615	0	0.014950208	0.1414588565	0.0988698073	0.0049546049	0.0044249142	0	0.005501911	0.0454500109	0.0835190508	0.0007692308	0.0013043478	0.0471018935	0.0124403566	0.09	0.0067178231	0.9276441904	3.81	4.05	4.4843611111	2.5923366885	0.0723558096	6.06	3.7655138061	1.1954371583
509645	rnc	0.0012609367	0.0072849411	0.0190283477	0.1665069639	0.1576244481	0.0018123667	0	0.0016583748	0.1001221973	0.0625319598	0	0.0018656716	0.074552254	0.0019222071	0.0015096929	0.0024875622	0.0211755184	0	0.0059766105	0.0034890483	0.0009950249	0.0068728624	0.0853031974	0.0949655784	0.0053256445	0.0154920259	0	0.0009950249	0.0280589502	0.0888771708	0	0.0038618098	0.0310070932	0.0074365165	0.0149253731	0.0008779631	0.9209497608	3.9104477612	3.7611940299	4.1960199005	2.3947095426	0.0790502392	5.4776119403	3.4680453497	1.0969140766
473378	rnc	0.003219128	0.006185493	0.0188260937	0.0770603736	0.1538519942	0.0214314545	0.0013281136	0.0038639585	0.1142851644	0.0409873565	0	0.0039030645	0.055047817	0.0071881972	0.0022033674	0.0013947591	0.0085634085	0	0	0.0164525273	0.0062706398	0.0120323221	0.1344338158	0.0769783862	0.000894007	0.0286559668	0	0.0036888605	0.0416333268	0.1135903245	0.0014693778	0.0003712504	0.0337178855	0.0104715663	0.0769230769	0.0053189207	0.9385540693	4.2958579882	4.775147929	4.8325044614	2.7240350153	0.0614459307	6.6686390533	3.937930334	1.3249820886
515860	rnc	0	0.0036817497	0.00370108	0.0762666588	0.1347833375	0.0194604196	0	0.008696884	0.1436576487	0.0402072662	0	0	0.0437723688	0.0149566441	0	0	0.0034456531	0	0.0019569472	0.0048553045	0	0.0059515692	0.1766314269	0.1009855944	0.0026722707	0.0478652239	0	0.005540122	0.0320922484	0.0858619387	0.00083022	0.0029354207	0.0336496764	0.0055423264	0.0410958904	0.0035580857	0.9090628858	3.7808219178	3.5342465753	4.3045009785	2.3063371461	0.0909371142	5.1369863014	3.333274815	1.1576116398
485466	rnc	0.0023722628	0.0029266551	0.0108568753	0.079650374	0.1812807742	0.006001422	0.0012513034	0.0040336893	0.1014297237	0.0566170935	0	0.0043685524	0.0751428154	0.006427024	0.0048588884	0.00081103	0.0069544695	0	0	0.0074512867	0	0.0090275776	0.1717099265	0.1069703828	0.0114715439	0.0263930983	0	0.0018392554	0.0290048566	0.0631904416	0.0060130377	0	0.0149511998	0.0069944401	0.0437956204	0.0052662798	0.9037404938	3.2262773723	3.5255474453	4.0752085506	2.4485767542	0.0962595062	5.5109489051	3.5816201401	1.0236315991
510152	rnc	0	0.0053817953	0.0033444816	0.024234196	0.1860293689	0.0389492754	0	0.0018903592	0.1239745831	0.035124921	0	0	0.0801206325	0.0054347826	0	0	0.0029866823	0	0	0.0306177721	0	0	0.1980792636	0.0434555985	0.0163924794	0.0512493335	0	0.0056653491	0.0309719266	0.1013954156	0.0072463768	0	0.0074554069	0	0	0	0.9331431047	3.6956521739	4.3913043478	4.2860766046	2.6827843643	0.0668568953	6.652173913	3.8004414417	1.0057598986
509710	rnc	0.0024505031	0.00503663	0.0161499793	0.1093953278	0.1458653054	0.0108240052	0	0.0015611814	0.1428653536	0.0572953303	0	0	0.0550896609	0.0113140025	0.002360312	0	0.008310343	0	0	0.0023098561	0.0004868549	0.0121778614	0.1316851087	0.0856317759	0.0062925582	0.0210013375	0	0.0078497241	0.0320975312	0.1000036082	0.0018685955	0	0.0230080047	0.0070692493	0.0379746835	0.004440426	0.9200661118	3.5696202532	3.6455696203	4.2930379747	2.3176258852	0.0799338882	5.1772151899	3.3639140394	1.1325310776
443047	rnc	0	0.0013736264	0.0019230769	0.0854207949	0.1701219849	0.0236373534	0	0.0025174825	0.1182657122	0.0312583036	0	0.0079982517	0.0422532058	0.0055909003	0	0	0	0	0	0.0042835454	0	0	0.1424443822	0.1022961727	0.0019230769	0.0392097253	0	0.0129847637	0.0442065071	0.1042250439	0.0016025641	0	0.0521572073	0.0043063187	0.0192307692	0.0056561086	0.8966020486	3.3461538462	3.2307692308	3.8932234432	2.2115781073	0.1033979514	4.7884615385	3.2167850546	0.9442588356
519443	rnc	0.0025156393	0.0102297539	0.0101200013	0.0611672123	0.1941297374	0.0149429579	0.0015285684	0.0130899728	0.1231118511	0.0368705652	0.0020401357	0	0.0730945798	0.0048464739	0.0014682995	0	0.0016921199	0	0.0006937218	0.0080235601	0	0.0055598225	0.1216773342	0.0981859464	0.0119377133	0.0203875543	0	0.0073824363	0.0298336237	0.1198344665	0.003383355	0.0009350164	0.0132607413	0.0080568399	0.0430107527	0.0042944287	0.9246357416	3.6774193548	3.9247311828	4.1266001024	2.3616646285	0.0753642584	5.3548387097	3.4229055921	1.0968923373
509585	rnc	0.0003741115	0.0027590236	0.0153369539	0.0877188565	0.1820681786	0.0018506915	0.0031803414	0.0019171695	0.0949689507	0.0545313986	0.0004040404	0.0032022982	0.1147561436	0.0092662195	0.0057516785	0	0.0069067214	0	0	0.0072246906	0	0.0135690509	0.1669134831	0.0825054586	0.0049114215	0.0051825415	0	0.0006734007	0.0319415913	0.0654720005	0.0025603255	0	0.0256532328	0.0084000257	0.0707070707	0.0037694183	0.9293094765	3.9292929293	4.2929292929	4.5426487093	2.6224372938	0.0706905235	6.1414141414	3.8282850874	1.1287055805
518188	rnc	0	0.0021022562	0.0007708536	0.0125282844	0.269570585	0.0131904709	0.0007681489	0.0078509914	0.0665287847	0.0443214266	0	0.0037287911	0.1383301686	0.0014913429	0.0003955696	0	0.009593341	0	0.0004688233	0	0	0.0005274262	0.2076523075	0.0307366053	0.0103398972	0.09717476	0	0.0049650808	0.0091015248	0.0463471338	0	0	0.020298289	0.0012171373	0.0126582278	0.0002388345	0.9132713905	3.3924050633	4.5189873418	4.2190722779	2.6291923914	0.0867286095	6.1898734177	3.794542014	1.214974615
518075	rnc	0	0.0034807265	0.0042483772	0.0311445932	0.1253765338	0.0031223209	0	0.0085638947	0.1359505109	0.0279888116	0	0.0002727769	0.0567920854	0	0	0	0.0094134547	0	0	0	0	0.003814161	0.2415417581	0.0605603649	0.0073152068	0.119182671	0	0.0136686074	0.0272195083	0.0899472901	0	0.0029347029	0.0266736216	0.0007880221	0.0212765957	0.0026595745	0.937314085	3.7234042553	4.4468085106	4.5168861871	2.7105187316	0.062685915	6.3617021277	3.8833252461	1.1774529563
509602	rnc	0.0019230769	0.0036953243	0.0082052853	0.0854507167	0.1631488416	0.0091429804	0.0012019231	0.0026556777	0.1235309073	0.0455130124	0	0	0.0555689586	0.0077953297	0.011007262	0	0.0013736264	0	0	0.0010121457	0.0012820513	0.006923234	0.137408659	0.0883553546	0.0049773756	0.0545173644	0	0.0036953243	0.0318464589	0.0978817173	0	0	0.0449269061	0.0069604866	0.0192307692	0.007918552	0.925385977	3.5	3.7884615385	4.114010989	2.427976851	0.074614023	5.5192307692	3.5183294428	1.0554569549
509652	rnc	0.000619195	0.001387632	0.0196663058	0.1354082656	0.145415791	0.0021018197	0	0	0.1134284968	0.0566064588	0	0	0.0459625806	0.0023839009	0	0	0.0075681494	0	0.0196467005	0.0006033183	0	0.0143753119	0.1328614428	0.0900740856	0.0140937417	0.0162308381	0	0.0113033153	0.0315490826	0.0809650556	0	0	0.0400061259	0.017742386	0.0705882353	0.0062989437	0.9133659596	3.7411764706	3.6705882353	4.2360457516	2.3116418073	0.0866340404	5.1882352941	3.3414200286	1.117884679
519484	rnc	0.0023620002	0.0064438242	0.0150370006	0.0994624447	0.1474225383	0.0063357038	0.0019639377	0.0019904092	0.0997458072	0.0616741411	0.000219652	0.0005965697	0.0675625459	0.0092975323	0.0059732733	0	0.0057275116	0	0	0.0013431547	0.0005592841	0.0116641058	0.1412628016	0.0995003681	0.0097018147	0.0197047682	0	0.004058638	0.0347375686	0.0990594793	0.0026181173	0	0.0324544304	0.0115205773	0.067114094	0.0039178572	0.9265647693	4.0536912752	4.2147651007	4.6393961184	2.5612380986	0.0734352307	6.0805369128	3.6876273589	1.2257753785
504805	rnc	0	0.0048526877	0.0102066432	0.0395998546	0.1430590202	0.0095283521	0.0017361111	0.0014322917	0.1238714639	0.023331489	0	0.0040944906	0.0977109105	0.0020432302	0.0019136679	0	0.0082921788	0	0.0122388329	0.0200562169	0.0009737319	0.0054738661	0.1727250923	0.0628207365	0.0130215347	0.1025627505	0	0.0027208224	0.0253064771	0.0695309055	0.0006751543	0.0009920635	0.0384665873	0.0007628367	0.0520833333	0.0020741726	0.9108463585	3.4583333333	3.9479166667	4.6135582011	2.4779262757	0.0891536415	5.7291666667	3.6160481836	1.0969517027
480647	rnc	0.0010111223	0.0107996566	0.0008203445	0.0494118433	0.1417204623	0.0260394088	0	0.0025575448	0.1043446256	0.0462838561	0.0024229371	0	0.0351530398	0.0010111223	0.0039018603	0	0.0021208908	0	0	0.0760296923	0	0.0019645093	0.222272083	0.0877260763	0.0019645093	0.0411201585	0	0	0.0310666619	0.0641478277	0.0046959158	0	0.0248322181	0.0165816331	0	0	0.9330226397	3.9130434783	5	4.4614044168	2.9159136546	0.0669773603	7.1739130435	4.2162783106	1.2271895267
442671	rnc	0.0032997855	0.0035818379	0.0171906687	0.077633667	0.1247555754	0.0009398496	0	0.004416636	0.1297250722	0.0383523818	0	0	0.0380554589	0.0273279352	0.0104192776	0.0026315789	0.0193446038	0	0	0	0	0.0282570602	0.1882199922	0.0715792826	0.0167053453	0.0347137852	0	0.0010121457	0.022962682	0.0995278032	0.0029329108	0	0.024814957	0.0115997073	0.1315789474	0.0095434777	0.9318136179	3.7894736842	4.4736842105	4.3982142857	2.6987364463	0.0681863821	6.5263157895	3.9296253756	1.2543046264
434716	rnc	0.0003246753	0.0114509827	0.0163832986	0.0831783541	0.1806006425	0.0060591469	0.0011584762	0.002573631	0.1066766164	0.0521122196	0	0.0008437453	0.0547158223	0.0087381613	0.0061274531	0.0020460492	0.0129610175	0	0.0010629252	0	0	0.0132429835	0.1434285321	0.0988157614	0.0057648188	0.0142319658	0	0.0076924618	0.0365907339	0.0809344476	0.0005102041	0	0.04245269	0.009322184	0.0142857143	0.0006046863	0.9273163871	3.6285714286	4.0285714286	4.1916723356	2.497960551	0.0726836129	5.7428571429	3.6464455339	1.1508903737
480692	rnc	0.0020242915	0.0010964912	0.0157761877	0.0541852482	0.1671607234	0.0164241435	0	0.0020242915	0.1500582381	0.0413955609	0.0010964912	0	0.0415003815	0.0015479876	0	0.0009746589	0.0130667335	0	0	0.0354505895	0	0.0128198786	0.1958076142	0.06183413	0.0013157895	0.0174077372	0	0.0073308271	0.029412943	0.1049010174	0	0	0.0231950625	0.0021929825	0.0263157895	0.0015479876	0.9181757346	3.552631579	3.6315789474	4.2805137845	2.302160151	0.0818242654	5.1052631579	3.3376092917	1.0521691486
516278	rnc	0.0006985548	0.0059968171	0.013882835	0.0309656876	0.1877325925	0.0074236131	0.000800173	0.0032483982	0.1171352529	0.030830334	0	0	0.0441512061	0.0010213065	0.0100627612	0.0006127451	0.0046908537	0	0.0019193667	0.0134077216	0	0.0102967571	0.2587195185	0.0469697054	0.0037734625	0.0493454658	0	0.0003869969	0.0406622539	0.0700749774	0.0060740075	0.0004456328	0.0311798623	0.0074911408	0.0735294118	0.0043453378	0.9360600998	3.6323529412	4.9191176471	4.9682857584	3.2706082945	0.0639399002	8.5588235294	4.7120011287	1.05727966
450482	rnc	0.0045438957	0.0050763251	0.0114750079	0.0939594336	0.1503473408	0.0022064532	0.0054640712	0.0028860029	0.133645456	0.0602443159	0	0	0.0393757634	0.0237767782	0.0066093029	0.0008230453	0.017685531	0	0	0.0023214097	0	0.0161046376	0.1161774351	0.1142737391	0.0091122869	0.0162905903	0	0.0138843888	0.0425688455	0.0688857371	0	0	0.0346065514	0.0076556553	0.049382716	0.0059721143	0.8942696331	3.2592592593	3.1234567901	3.7082304527	2.1566189541	0.1057303669	4.6296296296	3.1320763951	0.9177630862
500202	rnc	0.0034061546	0.0101281836	0.0166800034	0.0776876134	0.1658156532	0.0297220295	0.0027427004	0.0059844752	0.0991550438	0.0242708167	0	0	0.0427101503	0	0.008220084	0.0012919897	0.0273649907	0	0.0007501875	0.028742661	0	0.015405473	0.1574694026	0.0976153307	0	0.0214606548	0	0.0029304201	0.0298562515	0.0853833872	0.0019379845	0.0025839793	0.0285067901	0.0121775889	0.1162790698	0.0052061149	0.9262626737	3.6046511628	4.3720930233	4.1783499446	2.6682617319	0.0737373263	6.4186046512	3.8936413215	1.0613989175
518238	rnc	0	0.0076531357	0.0041176355	0.0521995537	0.1823658841	0.0007264254	0	0.0029312601	0.1501838739	0.0306261757	0	0	0.0425758461	0.0004789272	0.0006610054	0.0017030423	0.0159585283	0	0	0	0	0.0047230486	0.2674126253	0.0493672011	0.0244034132	0.0322113216	0	0.0035949248	0.016614679	0.0847944576	0.0022944171	0	0.0186567593	0.0037458589	0.0277777778	0.0011603981	0.9455053659	3.5694444444	4.9305555556	4.8465277778	2.8799058428	0.0544946341	7.1111111111	4.1722254616	1.2543024245
512041	rnc	0	0.0056252766	0.0163784057	0.1002694731	0.1362616875	0.0013627072	0.0007112376	0.0013513514	0.1454384341	0.0520663503	0	0	0.0628014916	0.0037323037	0.002037152	0.0005630631	0.0110239894	0	0	0	0	0.0096321221	0.1355596359	0.0813216552	0.0177937204	0.0242304539	0	0.0024210024	0.0198750745	0.126905635	0.0024174174	0.0027027027	0.0284592773	0.00905838	0.027027027	0.0036416286	0.9249557782	3.7702702703	3.9864864865	4.4761583012	2.5104816194	0.0750442218	5.7972972973	3.6366176015	1.1556581519
528003	rnc	0	0.0033670034	0.0178566741	0.0984577952	0.1217767293	0.0132946001	0	0.0013157895	0.1175993033	0.063013511	0.0010121457	0	0.116452546	0.0042720437	0.0025226465	0.0009746589	0.003829017	0	0.0018796992	0.0044172932	0	0.0089589783	0.0927976236	0.0989191831	0.0081760345	0.0035918674	0	0.0039039907	0.0543467687	0.1243023944	0	0	0.0246322171	0.008329486	0.0526315789	0.0103668262	0.9155792348	4.1842105263	3.7894736842	4.0910609858	2.2461111676	0.0844207652	4.8947368421	3.2432786243	1.1494165837
485470	rnc	0.0052284427	0.0037236894	0.0046021253	0.0673567062	0.1967889913	0.0131630688	0	0.0126786737	0.0937406219	0.0510768027	0.0030405405	0	0.0820497669	0	0.0038083538	0	0.0026901902	0	0	0.0053531793	0	0.0046021253	0.167704426	0.1233586427	0.0071400182	0.0006591958	0	0	0.0388251695	0.0805492387	0.0028768264	0	0.015308816	0.0136743887	0.0810810811	0.0044590045	0.9206682307	3.4054054054	3.8918918919	4.2964607465	2.7404792075	0.0793317693	6.4864864865	3.9838586206	0.9390321323
508377	rnc	0.0012928248	0.0093378699	0.0159816949	0.1256744109	0.1191108751	0.001658918	0.0009884296	0.0019768943	0.1321790699	0.0509620143	0.0012210012	0.0006464124	0.0544269322	0.0089615163	0.0007492507	0.0002035002	0.010390518	0	0.0212856048	0	0	0.0095826643	0.1139627574	0.0868719421	0.0104166574	0.0529827986	0	0.0047756547	0.0378678279	0.0891555284	0.0020703934	0.0012928248	0.0210693672	0.0129038462	0.043956044	0.0055372013	0.9305586002	4.1758241758	4.2197802198	4.4986132915	2.4067793657	0.0694413998	5.5164835165	3.4692127474	1.2329260029
509774	rnc	0.0012004802	0.0038439112	0.0175236212	0.099264081	0.1571995646	0.004102247	0.0066326531	0	0.0941139803	0.0627724465	0	0	0.1344015889	0.0073739496	0.0012004802	0.0010741139	0.0056913116	0	0	0.0018552876	0.0012004802	0.0145761813	0.1136711411	0.0659870259	0.0104875283	0.0061791383	0.0039115646	0.0033163265	0.0446576205	0.0838349679	0	0	0.0456638745	0.008264434	0.0816326531	0.0068273223	0.9051456638	3.6530612245	3.2448979592	4.4673955296	2.1666321967	0.0948543362	4.7346938776	3.1536303127	1.1937477069
518172	rnc	0.0011907597	0.007133468	0.0030474774	0.0328809172	0.1871662212	0.0075692459	0	0.0008209047	0.1234427905	0.0358333544	0	0	0.0494824132	0.0028133173	0.002941471	0.0002192982	0.0112743167	0	0.0025727197	0.0014216	0	0.0033587776	0.2503223055	0.0497114746	0.0137615015	0.0733496523	0	0.0111152412	0.0171941085	0.0747591112	0.0014327485	0.0011961722	0.0290292994	0.0049593325	0.0263157895	0.0007136811	0.9452767697	3.7543859649	4.8421052632	4.933526123	2.9169840312	0.0547232303	7.2456140351	4.1996008351	1.279741436
476610	rnc	0	0.0142063345	0.0186599236	0.097660854	0.1743837735	0.0008252165	0.0015851449	0.0034672619	0.1156272807	0.0400106211	0	0	0.0480878514	0.0032707582	0.0078020634	0.0005681818	0.010852785	0	0	0.0064958592	0	0.01884432	0.1614268547	0.1006115076	0.0114927105	0.0067536929	0	0.0057151954	0.0360078994	0.0759636611	0.0010869565	0.0015625	0.0284022635	0.0086285286	0.0875	0.0050007639	0.938016973	4.1375	4.2375	4.8650892857	2.6352255375	0.061983027	6.2375	3.8289752438	1.2857868766
508366	rnc	0.0073250474	0.0013477089	0.0187950687	0.1711704248	0.1461180071	0.0009433962	0.001802935	0	0.095174214	0.0876310225	0.0018867925	0	0.0520695995	0.0154631863	0.0154354704	0	0.0108006822	0	0	0.0009433962	0.0014513788	0.0176413526	0.1099791808	0.0921890493	0.002707137	0	0	0.003743115	0.0298900803	0.0881600671	0.0025840853	0	0.0209901437	0.0037574585	0.0377358491	0.0046290871	0.9029638851	3.4528301887	3.3396226415	4.3781671159	2.3847688903	0.0970361149	5.4716981132	3.4208693645	1.0129946488
518118	rnc	0.0001286339	0.0015365021	0.0062768993	0.0550775036	0.1616658482	0.0029986844	0.0004140787	0.0002159978	0.1472831747	0.0493434691	0	0.0016954664	0.0687527605	0.0015981318	0.0004949878	0.0006469979	0.0106178092	0	0	0.0001858045	0.0007564899	0.0041628924	0.1990429235	0.0630109153	0.0147902044	0.0643135526	0	0.0082368573	0.0213319738	0.0775713736	0.0013806256	0.003078606	0.0316819797	0.0017088561	0.0267558528	0.0018694208	0.9356639649	3.6321070234	4.3177257525	4.3439852418	2.5205657037	0.0643360351	5.8528428094	3.6682024853	1.2067161648
516282	rnc	0.0001976285	0.0032383472	0.0118272563	0.0552816754	0.1284461878	0.0092031296	0.0011445982	0.0043679432	0.0909530646	0.0374376594	0.0005208333	0.0002075765	0.1242441974	0.0012165859	0.0051292765	0.0012106295	0.0082027717	0	0.0012391775	0.0451249671	0.0005050505	0.0095772064	0.175134399	0.043509204	0.0076573299	0.127952055	0	0.0012365181	0.0233881456	0.0447217818	0.0039069929	0.002020202	0.0256190637	0.0055785454	0.0545454545	0.0044031962	0.8752431464	3.0409090909	3.9363636364	4.2753760129	2.5556537179	0.1247568536	6	3.7255687807	0.9699748586
515868	rnc	0.0022448624	0.010678212	0.0150419704	0.0830403932	0.1790846942	0.013738742	0.0023596342	0.0022263643	0.0949849037	0.0661781534	0.0011494253	0.001442416	0.0702888959	0.0104191753	0.0009766359	0.0003380663	0.0072287478	0	0.0015394089	0.0069543919	0	0.014634047	0.1463903497	0.0899680006	0.0086796733	0.0315887525	0	0.0036409227	0.0366472731	0.0665927252	0.0016479216	0	0.0267753617	0.0035198797	0.0459770115	0.0031111609	0.9264483072	3.816091954	4.1954022989	4.4618773946	2.6231269403	0.0735516928	6.1609195402	3.8291299031	1.2033166245
518228	rnc	0.0015873016	0.0053550929	0.0095350719	0.0456039384	0.2147843512	0.0159400689	0.002021182	0.0034013605	0.0933378554	0.0547811903	0	0	0.1054416197	0.0011904762	0.003526979	0.0004329004	0.0129261635	0	0.0013048763	0.0085738336	0	0.0073253064	0.2224208727	0.0588805475	0.0078373016	0.0147297159	0	0.0043643829	0.0309997908	0.0438424433	0.0029761905	0	0.0204735002	0.0064056864	0.0476190476	0.0018187831	0.9443053558	3.8095238095	5.0952380952	4.6448412698	3.0507997668	0.0556946442	7.5	4.4621513264	1.193050336
450422	rnc	0.0043865709	0.0062161035	0.0134028089	0.1091806637	0.2186391935	0.0022276778	0	0.000967118	0.1058278341	0.0699185191	0	0.0020896657	0.0474853868	0.0184906772	0.0195843061	0	0.0077676461	0	0	0.0010638298	0	0.0129514871	0.119991978	0.0835743291	0.0014184397	0.0017730496	0	0.0107697453	0.0403963649	0.0683520053	0	0	0.0251026142	0.0084219858	0.0638297872	0.0089941973	0.9057276299	3.8085106383	3.4255319149	4.1429078014	2.3062975223	0.0942723701	5.1914893617	3.3275694558	1.1449062711
476739	rnc	0.0009050404	0.0030838445	0.0057498232	0.0322404093	0.1888618847	0.0051251962	0	0.0006011602	0.1253463642	0.0467629984	0	0	0.0730286431	0.0007277989	0.004192659	0.0005847953	0.0205283107	0	0.0184415699	0.000394815	0	0.0061176983	0.2153918248	0.0478499871	0.0163711669	0.0607164733	0	0.0009415567	0.0195939843	0.0737338466	0.0066824335	0	0.0237454199	0.0022802955	0.0614035088	0.0022219764	0.942167149	3.6578947368	5.149122807	4.8656989697	3.1653360359	0.057832851	8.0438596491	4.5471679211	1.3244048144
509659	rnc	0.0018735745	0.0015707358	0.0234283472	0.1357368533	0.1696015841	0.0020036065	0.0014662757	0	0.1040545213	0.0684988158	0	0.0017921147	0.0616596099	0.0032607178	0.0026573679	0.0011947431	0.0142590332	0	0.0005376344	0.0022637238	0.0009775171	0.0086951825	0.1159883405	0.1116712448	0.0034554103	0.0137242669	0	0.0031619464	0.0307138316	0.0597855804	0.0007680492	0	0.0405792751	0.0146200961	0.0107526882	0.0010752688	0.9117965319	3.7204301075	3.4946236559	4.0899129544	2.272163289	0.0882034681	5.0430107527	3.2905735622	1.0527279625
